agent_id,current_link,current_link_enter_time,current_time,link_geometry,agent_position,duration
1000023,20673,3788.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),6.0
1000004,26261,3786.0,4200,"LINESTRING(-122.8728297 38.1108823, -122.8716304 38.110873)",POINT (-122.87223005 38.11087765),8.0
1000007,8186,3791.0,4200,"LINESTRING(-122.873278 38.110863, -122.8728297 38.1108823)",POINT (-122.87305385 38.11087265),3.0
1000006,21597,3788.0,4200,"LINESTRING(-122.8548368 38.0981257, -122.8541003 38.0985701)",POINT (-122.85446855 38.0983479),7.0
1000016,9278,3791.0,4200,"LINESTRING(-122.8537173 38.0977276, -122.8533781 38.0974597)",POINT (-122.8535477 38.09759365),4.0
1000017,20545,3789.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000009,31986,3783.0,4200,"LINESTRING(-122.8687915 38.110736349999996, -122.8682789 38.11069, -122.8678593 38.1107372, -122.8670887 38.1112102)",POINT (-122.8679071425183 38.11084121778072),12.0
1000002,3255,3793.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000023,3255,3794.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000001,11355,3792.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000010,39150,3756.0,4200,"LINESTRING(-122.8563104 38.1009793, -122.8560768 38.1009078, -122.8558378 38.1008055, -122.8556415 38.1006992, -122.8554755 38.1005811, -122.8553933 38.1004762, -122.8552289 38.1002403, -122.8551004 38.1000946, -122.854971 38.099953, -122.8546812 38.0997587, -122.854455 38.0996231, -122.8542077 38.0995005, -122.853897 38.0993014, -122.8537067 38.0991415, -122.853559 38.0989859, -122.8528787 38.0982167, -122.8521974 38.0974296)",POINT (-122.8541520655986 38.09934709051976),41.0
1000024,32767,3784.0,4200,"LINESTRING(-122.86869085000001 38.1064959, -122.8667429 38.1068973)",POINT (-122.867716875 38.1066966),13.0
1000008,29761,3787.0,4200,"LINESTRING(-122.859316 38.098303, -122.857781 38.098373)",POINT (-122.8585485 38.098338),11.0
1000005,9376,3794.0,4200,"LINESTRING(-122.856108 38.0985144, -122.855656 38.0986514)",POINT (-122.855882 38.0985829),4.0
1000013,36231,3775.0,4200,"LINESTRING(-122.8691477 38.1093932, -122.8689799 38.1093788, -122.8686617 38.1093963, -122.8679707 38.1094798, -122.8675432 38.109538, -122.8671706 38.1095425, -122.8665436 38.1094823, -122.8661578 38.109452, -122.8658387 38.1094262, -122.8655761 38.1093837, -122.8655388 38.1093696, -122.865433 38.1093295, -122.8651627 38.1091492)",POINT (-122.8671267864919 38.10944207947534),24.0
1000016,10119,3795.0,4200,"LINESTRING(-122.8533781 38.0974597, -122.8530228 38.0971759)",POINT (-122.85320045 38.0973178),4.0
1000010,3255,3797.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000012,21597,3793.0,4200,"LINESTRING(-122.8548368 38.0981257, -122.8541003 38.0985701)",POINT (-122.85446855 38.0983479),7.0
1000014,37381,3776.0,4200,"LINESTRING(-122.8620711 38.1006177, -122.8613196 38.1008328, -122.8609449 38.1009079, -122.8605465 38.1009565, -122.8602791 38.101212, -122.8602522 38.1012377, -122.8589668 38.1017113)",POINT (-122.8605041191348 38.10111908828239),24.0
1000002,20545,3795.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000022,31986,3789.0,4200,"LINESTRING(-122.8687915 38.110736349999996, -122.8682789 38.11069, -122.8678593 38.1107372, -122.8670887 38.1112102)",POINT (-122.8679071425183 38.11084121778072),12.0
1000020,39802,3725.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000009,23105,3795.0,4200,"LINESTRING(-122.8670887 38.1112102, -122.8668876 38.1110562, -122.8668272 38.1108931, -122.8670452 38.1105444)",POINT (-122.8669355479647 38.11089703582064),7.0
1000023,20545,3796.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000007,26261,3794.0,4200,"LINESTRING(-122.8728297 38.1108823, -122.8716304 38.110873)",POINT (-122.87223005 38.11087765),8.0
1000001,14543,3797.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000014,6757,3800.0,4200,"LINESTRING(-122.8589668 38.1017113, -122.8587377 38.1014486)",POINT (-122.85885225 38.10157995),3.0
1000004,29799,3794.0,4200,"LINESTRING(-122.8716304 38.110873, -122.8715931 38.1107333, -122.8703214 38.1104179)",POINT (-122.87102230034 38.11059821605024),11.0
1000010,20545,3799.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000016,20673,3799.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),6.0
1000005,24175,3798.0,4200,"LINESTRING(-122.855656 38.0986514, -122.8548368 38.0981257)",POINT (-122.8552464 38.09838855),7.0
1000006,29786,3795.0,4200,"LINESTRING(-122.8541003 38.0985701, -122.853795 38.0982095, -122.85355 38.0981645, -122.8537173 38.0977276)",POINT (-122.8537665193649 38.0981727866862),11.0
1000018,34562,3790.0,4200,"LINESTRING(-122.862154 38.097318, -122.861169 38.097433, -122.860098 38.09812)",POINT (-122.8610837719136 38.09760085891305),16.0
1000016,3255,3805.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000022,23105,3801.0,4200,"LINESTRING(-122.8670887 38.1112102, -122.8668876 38.1110562, -122.8668272 38.1108931, -122.8670452 38.1105444)",POINT (-122.8669355479647 38.11089703582064),7.0
1000024,30952,3797.0,4200,"LINESTRING(-122.8667429 38.1068973, -122.866476 38.1070026, -122.8658292 38.1070795, -122.8658122 38.1072059, -122.8659997 38.1076287)",POINT (-122.8661360274505 38.10714629289323),11.0
1000006,9278,3806.0,4200,"LINESTRING(-122.8537173 38.0977276, -122.8533781 38.0974597)",POINT (-122.8535477 38.09759365),4.0
1000008,31309,3798.0,4200,"LINESTRING(-122.857781 38.098373, -122.856448 38.098556, -122.856108 38.0985144)",POINT (-122.8569447580435 38.09847884639131),12.0
1000003,35439,3789.0,4200,"LINESTRING(-122.8585064 38.1034983, -122.8583492 38.1033973, -122.8582422 38.1033299, -122.8580753 38.1032234, -122.8578268 38.1030693, -122.8577418 38.1030146, -122.8576466 38.1029532, -122.857519 38.1028443, -122.8574203 38.1027417, -122.8570928 38.102124, -122.8569003 38.1018093, -122.8567867 38.101606, -122.8567127 38.1014221, -122.856534 38.1011265)",POINT (-122.8573853468696 38.10243703062077),21.0
1000020,23498,3802.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000012,29786,3800.0,4200,"LINESTRING(-122.8541003 38.0985701, -122.853795 38.0982095, -122.85355 38.0981645, -122.8537173 38.0977276)",POINT (-122.8537665193649 38.0981727866862),11.0
1000001,21904,3803.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000015,35292,3794.0,4200,"LINESTRING(-122.8670452 38.1105444, -122.8691477 38.1093932)",POINT (-122.86809645 38.1099688),17.0
1000005,21597,3805.0,4200,"LINESTRING(-122.8548368 38.0981257, -122.8541003 38.0985701)",POINT (-122.85446855 38.0983479),7.0
1000018,18997,3806.0,4200,"LINESTRING(-122.860098 38.09812, -122.859316 38.098303)",POINT (-122.859707 38.09821150000001),6.0
1000003,173,3810.0,4200,"LINESTRING(-122.856534 38.1011265, -122.8563104 38.1009793)",POINT (-122.8564222 38.1010529),2.0
1000007,29799,3802.0,4200,"LINESTRING(-122.8716304 38.110873, -122.8715931 38.1107333, -122.8703214 38.1104179)",POINT (-122.87102230034 38.11059821605024),11.0
1000016,20545,3807.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000011,39038,3775.0,4200,"LINESTRING(-122.8659997 38.1076287, -122.8656623 38.1076941, -122.8651536 38.1072767, -122.8649706 38.1063874, -122.8649081 38.1062122, -122.864753 38.1060375, -122.8644278 38.1059364, -122.8640172 38.1059844, -122.8635901 38.1060824, -122.8632109 38.1062355, -122.8629951 38.1061736, -122.8628332 38.1060088, -122.8628364 38.1058527, -122.8635426 38.1055943)",POINT (-122.8643035548408 38.10643367516587),39.0
1000008,9376,3810.0,4200,"LINESTRING(-122.856108 38.0985144, -122.855656 38.0986514)",POINT (-122.855882 38.0985829),4.0
1000006,10119,3810.0,4200,"LINESTRING(-122.8533781 38.0974597, -122.8530228 38.0971759)",POINT (-122.85320045 38.0973178),4.0
1000012,9278,3811.0,4200,"LINESTRING(-122.8537173 38.0977276, -122.8533781 38.0974597)",POINT (-122.8535477 38.09759365),4.0
1000001,7381,3811.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000004,29367,3805.0,4200,"LINESTRING(-122.8703214 38.1104179, -122.8687915 38.110736349999996)",POINT (-122.86955645 38.110577125),10.0
1000012,10119,3815.0,4200,"LINESTRING(-122.8533781 38.0974597, -122.8530228 38.0971759)",POINT (-122.85320045 38.0973178),4.0
1000020,22487,3811.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000009,35292,3802.0,4200,"LINESTRING(-122.8670452 38.1105444, -122.8691477 38.1093932)",POINT (-122.86809645 38.1099688),17.0
1000006,20673,3814.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),6.0
1000008,24175,3814.0,4200,"LINESTRING(-122.855656 38.0986514, -122.8548368 38.0981257)",POINT (-122.8552464 38.09838855),7.0
1000014,35837,3803.0,4200,"LINESTRING(-122.8587377 38.1014486, -122.8583013 38.1015206, -122.8573937 38.1013003, -122.8573781 38.100993, -122.8572096 38.1009078, -122.857044 38.100848, -122.856534 38.1011265)",POINT (-122.8575846338444 38.10122986703436),19.0
1000006,3255,3820.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000018,29761,3812.0,4200,"LINESTRING(-122.859316 38.098303, -122.857781 38.098373)",POINT (-122.8585485 38.098338),11.0
1000005,29786,3812.0,4200,"LINESTRING(-122.8541003 38.0985701, -122.853795 38.0982095, -122.85355 38.0981645, -122.8537173 38.0977276)",POINT (-122.8537665193649 38.0981727866862),11.0
1000007,29367,3813.0,4200,"LINESTRING(-122.8703214 38.1104179, -122.8687915 38.110736349999996)",POINT (-122.86955645 38.110577125),10.0
1000020,11355,3819.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000014,173,3822.0,4200,"LINESTRING(-122.856534 38.1011265, -122.8563104 38.1009793)",POINT (-122.8564222 38.1010529),2.0
1000011,30320,3814.0,4200,"LINESTRING(-122.8635426 38.1055943, -122.8634853 38.1055206, -122.8620082 38.105654)",POINT (-122.8627921815215 38.10558553236324),11.0
1000012,20673,3819.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),6.0
1000022,35292,3808.0,4200,"LINESTRING(-122.8670452 38.1105444, -122.8691477 38.1093932)",POINT (-122.86809645 38.1099688),17.0
1000005,9278,3823.0,4200,"LINESTRING(-122.8537173 38.0977276, -122.8533781 38.0974597)",POINT (-122.8535477 38.09759365),4.0
1000004,31986,3815.0,4200,"LINESTRING(-122.8687915 38.110736349999996, -122.8682789 38.11069, -122.8678593 38.1107372, -122.8670887 38.1112102)",POINT (-122.8679071425183 38.11084121778072),12.0
1000012,3255,3825.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000008,21597,3821.0,4200,"LINESTRING(-122.8548368 38.0981257, -122.8541003 38.0985701)",POINT (-122.85446855 38.0983479),7.0
1000006,20545,3822.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000011,5841,3825.0,4200,"LINESTRING(-122.8620082 38.105654, -122.8618114 38.1052691)",POINT (-122.8619098 38.10546155),3.0
1000021,39802,3752.0,4200,"LINESTRING(-122.85161065 38.096499300000005, -122.8513899 38.0961623, -122.8511754 38.0958616, -122.8510196 38.0956989, -122.8508357 38.0955221, -122.850559 38.095243, -122.8501608 38.0949684, -122.8496306 38.0946238, -122.8494182 38.0944757, -122.8492222 38.094339, -122.8489728 38.0942075, -122.848582 38.0940395, -122.8480154 38.093838, -122.8476254 38.0936348, -122.847358 38.0934021, -122.84698 38.0930682, -122.8466111 38.0927071, -122.8464986 38.092574, -122.8462575 38.0922647, -122.8460971 38.0920118, -122.846008 38.0918377, -122.8459117 38.09165, -122.8457627 38.0914299, -122.8456635 38.0912792, -122.8454629 38.0910849, -122.8452546 38.0909311, -122.8447275 38.0906599, -122.84436 38.0904264, -122.8441824 38.090239, -122.8439058 38.0898131)",POINT (-122.8476971827679 38.09321438497702),77.0
1000020,14543,3824.0,4200,"LINESTRING(-122.8411551 38.0874845, -122.8404616 38.0868905)",POINT (-122.84080835 38.0871875),6.0
1000001,31735,3815.0,4200,"LINESTRING(-122.8387537 38.0858237, -122.8385746 38.0856993, -122.8383634 38.0855093, -122.8381174 38.0853073, -122.8378954 38.0850762, -122.8377591 38.08489, -122.837611 38.083863)",POINT (-122.8379958386237 38.0849494807466),15.0
1000013,37862,3799.0,4200,"LINESTRING(-122.8651627 38.1091492, -122.8647918 38.1088728, -122.864374 38.1085086, -122.8639754 38.1081192, -122.863699 38.1078233, -122.8633739 38.1074358, -122.8632233 38.1072011, -122.8631 38.1069525, -122.8630336 38.1068394, -122.8629076 38.1067191, -122.8626994 38.1065637, -122.8624454 38.1063619, -122.8623115 38.1062178, -122.8620082 38.105654)",POINT (-122.8634905430301 38.10747839330791),31.0
1000005,10119,3827.0,4200,"LINESTRING(-122.8533781 38.0974597, -122.8530228 38.0971759)",POINT (-122.85320045 38.0973178),4.0
1000012,20545,3827.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000013,5841,3830.0,4200,"LINESTRING(-122.8620082 38.105654, -122.8618114 38.1052691)",POINT (-122.8619098 38.10546155),3.0
1000004,23105,3827.0,4200,"LINESTRING(-122.8670887 38.1112102, -122.8668876 38.1110562, -122.8668272 38.1108931, -122.8670452 38.1105444)",POINT (-122.8669355479647 38.11089703582064),7.0
1000015,36231,3811.0,4200,"LINESTRING(-122.8691477 38.1093932, -122.8689799 38.1093788, -122.8686617 38.1093963, -122.8679707 38.1094798, -122.8675432 38.109538, -122.8671706 38.1095425, -122.8665436 38.1094823, -122.8661578 38.109452, -122.8658387 38.1094262, -122.8655761 38.1093837, -122.8655388 38.1093696, -122.865433 38.1093295, -122.8651627 38.1091492)",POINT (-122.8671267864919 38.10944207947534),24.0
1000018,31309,3823.0,4200,"LINESTRING(-122.857781 38.098373, -122.856448 38.098556, -122.856108 38.0985144)",POINT (-122.8569447580435 38.09847884639131),12.0
1000007,31986,3823.0,4200,"LINESTRING(-122.8687915 38.110736349999996, -122.8682789 38.11069, -122.8678593 38.1107372, -122.8670887 38.1112102)",POINT (-122.8679071425183 38.11084121778072),12.0
1000005,20673,3831.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),6.0
1000021,23498,3829.0,4200,"LINESTRING(-122.8439058 38.0898131, -122.8427006 38.0889414)",POINT (-122.8433032 38.08937725),9.0
1000020,21904,3830.0,4200,"LINESTRING(-122.8404616 38.0868905, -122.8393223 38.086114)",POINT (-122.83989195 38.08650225),8.0
1000008,29786,3828.0,4200,"LINESTRING(-122.8541003 38.0985701, -122.853795 38.0982095, -122.85355 38.0981645, -122.8537173 38.0977276)",POINT (-122.8537665193649 38.0981727866862),11.0
1000018,9376,3835.0,4200,"LINESTRING(-122.856108 38.0985144, -122.855656 38.0986514)",POINT (-122.855882 38.0985829),4.0
1000005,3255,3837.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
1000020,7381,3838.0,4200,"LINESTRING(-122.8393223 38.086114, -122.8387537 38.0858237)",POINT (-122.839038 38.08596885),4.0
1000007,23105,3835.0,4200,"LINESTRING(-122.8670887 38.1112102, -122.8668876 38.1110562, -122.8668272 38.1108931, -122.8670452 38.1105444)",POINT (-122.8669355479647 38.11089703582064),7.0
1000009,36231,3819.0,4200,"LINESTRING(-122.8691477 38.1093932, -122.8689799 38.1093788, -122.8686617 38.1093963, -122.8679707 38.1094798, -122.8675432 38.109538, -122.8671706 38.1095425, -122.8665436 38.1094823, -122.8661578 38.109452, -122.8658387 38.1094262, -122.8655761 38.1093837, -122.8655388 38.1093696, -122.865433 38.1093295, -122.8651627 38.1091492)",POINT (-122.8671267864919 38.10944207947534),24.0
1000008,9278,3839.0,4200,"LINESTRING(-122.8537173 38.0977276, -122.8533781 38.0974597)",POINT (-122.8535477 38.09759365),4.0
1000064,12316,3841.0,4200,"LINESTRING(-122.8631478 38.1032918, -122.8625946 38.1033318)",POINT (-122.8628712 38.1033118),4.0
1000005,20545,3839.0,4200,"LINESTRING(-122.85204995 38.097194349999995, -122.85161065 38.096499300000005)",POINT (-122.8518303 38.096846825),6.0
1000021,22487,3838.0,4200,"LINESTRING(-122.8427006 38.0889414, -122.8424416 38.0887636, -122.8421866 38.088581, -122.8416811 38.088029)",POINT (-122.8421659655283 38.08851367766094),8.0
1000018,24175,3839.0,4200,"LINESTRING(-122.855656 38.0986514, -122.8548368 38.0981257)",POINT (-122.8552464 38.09838855),7.0
1000024,39038,3808.0,4200,"LINESTRING(-122.8659997 38.1076287, -122.8656623 38.1076941, -122.8651536 38.1072767, -122.8649706 38.1063874, -122.8649081 38.1062122, -122.864753 38.1060375, -122.8644278 38.1059364, -122.8640172 38.1059844, -122.8635901 38.1060824, -122.8632109 38.1062355, -122.8629951 38.1061736, -122.8628332 38.1060088, -122.8628364 38.1058527, -122.8635426 38.1055943)",POINT (-122.8643035548408 38.10643367516587),39.0
1000008,10119,3843.0,4200,"LINESTRING(-122.8533781 38.0974597, -122.8530228 38.0971759)",POINT (-122.85320045 38.0973178),4.0
1000034,23105,3840.0,4200,"LINESTRING(-122.8670887 38.1112102, -122.8668876 38.1110562, -122.8668272 38.1108931, -122.8670452 38.1105444)",POINT (-122.8669355479647 38.11089703582064),7.0
1000022,36231,3825.0,4200,"LINESTRING(-122.8691477 38.1093932, -122.8689799 38.1093788, -122.8686617 38.1093963, -122.8679707 38.1094798, -122.8675432 38.109538, -122.8671706 38.1095425, -122.8665436 38.1094823, -122.8661578 38.109452, -122.8658387 38.1094262, -122.8655761 38.1093837, -122.8655388 38.1093696, -122.865433 38.1093295, -122.8651627 38.1091492)",POINT (-122.8671267864919 38.10944207947534),24.0
1000021,11355,3846.0,4200,"LINESTRING(-122.8416811 38.088029, -122.8415694 38.0879046, -122.8411551 38.0874845)",POINT (-122.8414203191988 38.08775466155662),5.0
1000004,35292,3834.0,4200,"LINESTRING(-122.8670452 38.1105444, -122.8691477 38.1093932)",POINT (-122.86809645 38.1099688),17.0
1000011,36250,3828.0,4200,"LINESTRING(-122.8618114 38.1052691, -122.8616419 38.1051247, -122.8614362 38.1050311, -122.8611963 38.1049523, -122.8609358 38.1049341, -122.8606423 38.1049097, -122.860488 38.1048743, -122.860353 38.1047908, -122.8602148 38.1046315, -122.860102 38.104507, -122.8585064 38.1034983)",POINT (-122.8601314064879 38.1044692980222),24.0
1000018,21597,3846.0,4200,"LINESTRING(-122.8548368 38.0981257, -122.8541003 38.0985701)",POINT (-122.85446855 38.0983479),7.0
1000003,39150,3812.0,4200,"LINESTRING(-122.8563104 38.1009793, -122.8560768 38.1009078, -122.8558378 38.1008055, -122.8556415 38.1006992, -122.8554755 38.1005811, -122.8553933 38.1004762, -122.8552289 38.1002403, -122.8551004 38.1000946, -122.854971 38.099953, -122.8546812 38.0997587, -122.854455 38.0996231, -122.8542077 38.0995005, -122.853897 38.0993014, -122.8537067 38.0991415, -122.853559 38.0989859, -122.8528787 38.0982167, -122.8521974 38.0974296)",POINT (-122.8541520655986 38.09934709051976),41.0
1000008,20673,3847.0,4200,"LINESTRING(-122.8530228 38.0971759, -122.8521974 38.0974296)",POINT (-122.8526101 38.09730275),7.0
1000003,3255,3853.0,4200,"LINESTRING(-122.8521974 38.0974296, -122.85204995 38.097194349999995)",POINT (-122.852123675 38.097311975),2.0
